jobID,real,guess,pNFound
17398,1.0,4.26,1.00
17412,1.0,1.00,0.25
17414,2.0,0.67,0.00
17415,2.0,2.41,0.67
17423,1.0,1.51,0.50
17426,1.0,1.15,1.00
17435,8.0,9.33,0.92
16796,11.0,1.73,0.43
17399,1.5,1.36,0.40
17450,6.0,6.19,1.00
17452,5.5,3.01,0.67
2656,1.0,0.67,0.00
2657,1.0,1.02,0.50
17417,2.5,0.67,0.00
14742,4.0,0.67,0.00
17133,1.0,2.30,1.00
17461,1.0,0.93,0.50
2660,4.0,0.67,0.00
2141,13.0,7.80,0.91
17463,4.0,3.30,1.00
17464,4.5,6.15,0.93
17465,6.0,5.65,1.00
9907,7.0,0.67,0.00
17476,2.5,1.73,1.00
17477,1.5,0.67,0.00
17478,3.0,0.82,1.00
17069,4.0,5.62,0.86
17484,1.0,0.67,0.00
2665,2.0,0.67,0.00
17485,1.0,0.67,0.00
2643,4.0,0.67,0.00
17491,1.0,0.96,0.50
17489,1.0,1.43,0.67
17502,3.0,1.67,1.00
17507,3.5,5.52,0.64
17508,13.0,13.51,0.76
17555,2.0,2.94,0.58
17517,4.0,5.98,0.92
17145,1.5,0.99,0.50
17511,2.5,1.79,0.50
17482,3.5,6.81,1.00
17495,3.0,2.89,0.88
2666,4.0,4.82,0.89
17534,2.0,2.38,0.67
17539,1.5,1.66,0.67
17541,2.0,1.60,1.00
16415,6.0,7.72,0.92
17386,3.0,2.86,1.00
17547,2.0,0.67,0.00
17542,13.0,12.72,0.93
17540,5.0,4.03,0.88
17557,1.5,2.53,1.00
2673,1.0,2.35,1.00
2674,4.0,2.23,0.83
17566,0.5,0.67,0.00
17290,2.0,1.16,0.50
17571,10.0,1.86,0.29
17572,3.0,0.67,0.00
17494,1.0,0.67,0.00
17594,2.0,3.41,0.83
17598,2.5,2.28,0.83
2676,1.5,0.67,0.00
17613,6.0,10.47,0.83
15427,1.0,1.57,0.75
2678,8.0,1.21,1.00
17601,2.0,1.32,0.33
16518,1.5,1.16,0.80
17656,3.0,4.52,0.80
2684,1.5,0.67,0.00
16476,4.5,2.32,0.86
17645,1.0,0.67,0.00
17579,1.0,1.31,0.50
17605,3.0,0.82,0.25
17660,2.5,1.81,0.80
17527,4.0,0.88,1.00
17672,3.0,3.03,0.60
17673,8.5,4.23,1.00
17387,20.0,12.32,1.00
17683,2.0,1.22,0.50
17691,2.5,2.12,0.71
17593,4.0,43.28,1.00
17333,4.0,6.82,0.82
17705,2.5,1.53,0.50
17628,4.0,3.93,0.82
17710,4.5,9.13,0.95
17727,2.0,0.51,0.80
17733,1.5,2.43,0.83
17745,13.0,10.11,0.96
17754,7.5,5.70,0.89
17760,2.0,2.38,0.86
17766,5.0,4.49,1.00
17700,4.5,3.43,0.88
17753,1.5,2.05,0.67
2692,1.0,2.10,0.40
17777,1.0,0.67,0.00
17836,0.5,0.67,0.00
2681,2.5,2.44,0.75
17708,1.5,2.81,0.86
17784,1.5,7.22,1.00
17889,2.5,0.67,0.00
17792,1.0,2.37,0.75
17631,9.0,8.24,0.88
15474,7.5,34.51,0.92
2529,5.0,0.97,0.50
2669,3.0,2.24,0.67
17846,1.5,0.67,0.00
15165,10.5,4.76,0.83
16672,2.0,0.67,0.00
17764,1.5,2.03,0.75
17871,10.5,1.27,0.43
17876,3.0,2.29,0.83
2709,6.5,5.09,0.88
17882,2.5,3.92,1.00
17883,13.5,12.15,0.83
17885,1.0,1.07,0.33
17884,5.0,1.87,0.50
17896,1.0,2.73,1.00
17895,41.0,41.30,1.00
17898,3.0,1.98,1.00
17899,1.0,0.67,0.00
2715,5.5,12.03,0.94
17914,1.0,6.41,0.80
2717,1.0,1.32,0.50
17926,13.5,12.85,0.95
17812,1.0,1.49,0.60
17932,2.5,1.32,0.50
12927,1.0,1.45,0.67
17941,3.0,4.00,0.79
17946,41.0,21.23,0.80
2783,3.0,0.67,0.00
17800,1.5,2.51,0.86
17308,20.0,13.71,0.90
17600,3.5,1.54,0.60
17847,1.0,2.60,0.75
17965,0.5,0.95,0.50
17981,1.0,0.67,0.00
17849,19.0,19.07,0.86
18017,1.5,1.74,0.75
18018,1.0,0.67,0.00
18020,2.0,1.03,0.50
17985,2.5,0.67,0.00
17989,3.5,1.63,0.67
2736,1.0,0.67,0.00
2671,4.0,1.73,0.50
2737,3.5,0.67,0.00
18026,1.5,0.67,0.00
18021,2.0,2.06,1.00
18016,1.5,0.67,0.00
18030,8.0,1.99,1.00
18033,2.0,1.08,1.00
18038,1.5,1.26,0.67
18039,3.0,0.67,0.00
18044,1.0,0.67,0.00
17407,31.5,26.32,0.87
18360,2.0,0.67,0.00
18052,1.0,1.51,1.00
18056,1.0,0.67,0.00
2746,1.0,1.18,1.00
18063,3.0,1.47,0.40
17834,3.5,4.78,0.92
17833,2.5,2.46,1.00
2716,19.5,8.72,0.88
18070,2.5,1.68,1.00
17546,10.0,4.49,0.69
18086,3.0,0.67,0.00
17595,8.0,5.70,1.00
18090,1.5,1.39,1.00
18103,9.5,14.76,0.94
18122,2.5,1.84,1.00
18117,5.0,1.67,0.50
18112,4.0,7.30,0.82
18124,3.5,1.58,0.50
2756,1.0,1.84,1.00
18140,2.0,0.67,0.00
18134,1.0,1.00,0.50
2757,1.0,0.67,0.00
18142,1.0,0.93,0.50
18141,3.5,3.34,1.00
18024,1.0,0.79,0.50
18172,1.0,0.67,0.00
18151,2.5,0.67,0.00
18157,5.0,0.67,0.00
18159,3.5,0.67,0.00
18150,3.0,0.94,1.00
17420,1.0,1.29,0.67
18082,2.5,1.18,0.50
18179,2.0,1.03,0.50
2744,1.5,2.56,0.86
17483,18.0,17.62,1.00
17775,1.0,0.67,0.00
18220,1.5,0.67,0.00
2766,3.0,2.24,0.67
2767,4.5,0.67,0.00
18132,2.0,0.84,0.33
18231,8.0,10.30,1.00
17810,33.5,16.74,0.84
18914,63.0,0.97,0.08
18236,12.0,20.07,0.89
18244,64.0,40.04,0.81
18120,2.5,3.91,0.73
18219,2.5,1.23,1.00
17997,0.5,0.67,0.00
2724,2.0,1.72,0.80
2774,6.0,6.66,1.00
2775,2.0,2.29,0.60
18215,3.0,2.05,0.67
18131,2.0,0.67,0.00
18218,1.5,1.21,0.20
17020,1.0,1.94,1.00
18211,4.0,4.83,0.71
18289,1.0,1.30,0.50
18298,1.0,1.98,0.75
18301,1.0,1.07,0.33
18291,1.0,1.55,1.00
18305,2.0,2.65,0.56
17934,1.0,1.83,0.67
17738,1.0,0.67,0.00
18314,6.0,2.27,1.00
18203,1.0,1.56,0.67
18318,2.0,0.67,0.00
18326,6.0,0.67,0.00
18331,1.0,0.67,0.00
18330,3.0,0.94,0.20
18334,1.0,1.26,0.50
18341,5.0,1.15,1.00
18346,3.0,1.93,0.67
17229,1.0,0.67,0.00
18277,3.0,3.00,0.50
2789,10.0,0.67,0.00
18358,1.0,0.67,0.00
2790,2.0,1.64,0.83
18053,1.0,2.66,1.00
18364,11.0,7.35,0.80
17921,1.5,0.67,0.00
18174,1.0,1.18,0.50
2794,0.5,0.67,0.00
17050,10.0,3.93,0.80
18048,5.0,3.80,0.83
2792,2.0,0.67,0.00
17284,1.5,1.02,0.50
17548,1.5,0.76,0.33
18374,13.0,5.30,0.77
18397,6.0,2.19,1.00
18093,1.0,0.67,0.00
18407,1.5,1.00,0.33
18380,3.0,5.17,0.85
18242,1.0,1.20,0.50
18416,1.0,0.99,0.50
18137,1.0,1.45,0.50
18426,2.0,0.89,0.20
19158,3.0,2.58,0.57
18432,1.0,0.67,0.00
18434,1.0,0.67,0.00
18436,1.0,1.02,0.50
18438,1.0,0.67,0.00
18439,1.5,2.64,0.80
17925,3.5,3.84,0.80
17580,1.0,0.67,0.00
18449,6.0,1.52,0.75
2850,3.0,3.57,0.64
18451,1.5,0.97,0.50
18453,1.0,0.67,0.00
18456,2.0,3.23,1.00
18115,5.0,1.31,0.67
18464,3.0,4.31,0.85
18467,2.0,0.67,0.00
18470,2.0,0.67,0.00
18482,11.5,6.81,0.63
18507,2.5,2.14,1.00
18213,2.0,3.08,0.75
18094,2.0,1.53,0.75
18284,1.0,1.17,0.50
18286,1.0,2.98,0.82
18519,3.0,0.67,0.00
18444,1.5,2.13,1.00
17630,2.5,3.16,0.83
18528,1.5,2.53,1.00
18417,4.5,6.57,0.81
18535,1.0,0.80,0.33
17767,4.0,7.37,0.87
2798,3.5,1.86,0.75
18508,1.0,2.67,0.80
18546,3.0,0.67,0.00
18552,1.5,0.67,0.00
18555,2.0,6.51,0.70
18558,6.0,1.47,1.00
17695,5.5,5.75,0.83
18564,1.0,0.93,1.00
18563,2.0,1.89,0.56
17458,2.5,1.93,0.83
18584,0.5,1.04,0.50
18585,2.0,0.88,0.50
2896,24.5,13.95,0.81
18596,1.0,1.20,0.50
18597,3.5,2.80,0.56
18599,1.0,2.32,1.00
18605,3.0,4.24,0.85
18603,1.0,0.67,0.00
18606,2.0,2.53,0.56
18610,16.0,1.33,0.07
18614,4.0,0.67,0.00
18617,10.0,2.22,0.80
18267,2.5,1.70,0.67
19271,1.0,0.67,0.00
18625,3.5,2.18,0.75
18392,1.0,1.72,0.60
17217,4.0,1.53,0.33
18629,4.0,1.54,0.67
18633,1.5,0.67,0.00
2917,2.0,2.99,0.67
18631,3.0,1.04,0.50
18646,9.5,6.36,0.87
18655,3.0,4.36,0.85
15329,2.0,1.48,0.80
18320,4.0,6.87,0.64
18660,0.5,1.09,0.50
18395,3.0,3.76,0.80
16920,1.0,1.29,1.00
18679,1.0,0.67,0.00
16679,7.0,13.18,0.93
18670,2.5,2.55,0.75
2796,2.0,2.15,0.60
2811,5.0,8.29,0.91
18691,2.0,1.87,0.67
18708,2.0,1.23,0.67
18710,4.0,0.92,0.33
18714,3.0,6.25,0.82
18620,2.0,0.67,0.00
18715,8.0,3.00,1.00
18717,3.0,3.15,1.00
18736,3.5,2.03,0.80
18750,2.0,0.67,0.00
18748,1.0,0.67,0.00
18645,5.0,2.04,0.80
18771,5.5,8.78,1.00
18778,1.0,1.02,0.50
18175,31.0,36.70,1.00
18795,6.0,14.70,0.96
18652,8.0,5.86,1.00
18806,6.5,1.24,0.25
2842,3.5,1.53,1.00
18809,16.5,16.11,0.76
18814,1.0,1.70,0.50
18817,5.0,0.67,0.00
18003,3.0,0.67,0.00
18754,2.0,0.82,0.33
17556,1.0,0.67,0.00
18827,1.0,0.81,0.33
18194,2.0,0.67,0.00
18830,1.0,0.67,0.00
18834,1.0,0.67,0.00
2667,5.5,1.63,0.40
2843,2.5,2.46,0.83
18837,5.5,2.55,0.67
2524,8.5,5.46,0.80
18852,1.0,0.97,0.50
2530,4.5,5.74,0.91
18790,3.5,6.92,0.89
18743,1.5,0.86,1.00
18879,3.0,2.48,0.67
18424,1.0,0.67,0.00
18882,8.5,3.06,0.89
18886,3.0,1.29,0.50
18890,0.5,0.67,0.00
18900,5.5,5.64,1.00
18557,10.5,12.42,1.00
18901,3.0,1.55,0.75
18908,1.5,1.07,0.33
18920,28.5,30.43,0.91
18929,3.0,3.07,0.83
18925,2.0,7.19,0.93
18685,2.0,0.67,0.00
18950,1.5,0.67,0.00
18951,2.0,1.19,1.00
18279,2.0,1.72,0.75
18965,0.5,0.67,0.00
19422,2.0,2.15,0.62
18776,1.0,0.54,0.33
18988,2.0,0.67,0.00
18649,1.0,0.67,0.00
2821,1.5,9.45,0.40
18966,2.0,3.27,0.83
18730,1.0,0.67,0.00
17396,5.5,3.41,0.67
19004,3.5,0.67,0.00
18998,1.5,2.08,1.00
19006,1.0,0.67,0.00
2760,3.0,5.83,0.83
19002,26.0,15.38,0.88
2855,3.0,3.24,0.92
19018,1.0,0.67,0.00
19019,33.5,10.00,1.00
18156,1.5,1.84,0.75
18957,1.0,0.67,0.00
19022,7.5,6.68,0.50
19026,13.5,13.59,1.00
19027,4.5,4.38,0.86
19031,4.0,0.67,0.00
16277,5.5,1.70,0.50
2868,4.5,0.67,0.00
2874,2.0,4.81,0.86
19046,1.0,2.30,1.00
18975,3.5,0.67,0.00
2875,2.0,2.65,0.75
19066,1.5,0.67,0.00
18813,3.5,2.95,1.00
19064,1.0,1.43,0.50
19070,5.5,1.86,1.00
19075,5.0,0.67,0.00
19077,1.5,0.67,0.00
19083,1.0,0.98,0.33
19086,1.5,0.67,0.00
19068,6.0,4.18,1.00
19106,1.0,0.67,0.00
19103,3.0,3.69,0.67
19109,4.0,5.94,0.87
19108,1.0,1.11,0.67
19122,1.5,1.58,0.67
17231,6.0,2.18,0.67
19126,4.0,4.51,0.85
19081,4.5,7.77,0.88
2851,1.0,2.77,1.00
19129,3.0,0.67,0.00
18501,3.5,5.33,0.80
19144,1.0,1.89,0.75
19148,7.5,15.09,0.89
19152,1.0,1.12,0.33
19154,1.0,0.67,0.00
17811,1.5,2.21,0.83
19167,5.0,0.82,1.00
19168,3.0,2.79,1.00
19170,1.0,0.67,0.00
19172,1.0,1.13,0.50
19174,1.0,0.67,0.00
19176,2.5,0.67,0.00
18247,3.0,1.48,0.62
2877,3.0,0.67,0.00
2879,28.5,0.67,0.00
19218,2.0,0.67,0.00
17987,10.5,11.08,0.83
19224,2.0,0.67,0.00
19212,13.5,22.25,0.93
19231,2.0,1.33,0.75
18931,17.0,16.64,0.84
19211,2.0,2.23,0.80
19183,4.5,4.81,0.85
19257,8.5,0.67,0.00
19195,2.0,1.00,1.00
19226,4.5,0.97,0.50
15429,2.0,1.67,0.40
18927,4.0,1.21,0.40
19294,4.0,1.57,0.60
2885,3.0,1.69,0.83
19221,1.0,0.67,0.00
18687,1.0,0.67,0.00
19264,10.5,21.62,0.91
19309,3.0,3.21,1.00
19325,4.0,4.90,0.88
19293,6.0,11.70,1.00
19330,2.0,1.85,0.90
19338,4.0,2.59,1.00
19340,1.5,1.81,0.71
19316,3.5,4.66,0.89
19177,1.0,0.99,0.50
19349,6.0,8.39,0.83
19354,1.5,0.67,0.00
19358,2.0,1.68,0.80
19285,71.0,0.67,0.00
19365,1.0,2.69,1.00
19366,1.0,1.95,1.00
19368,1.0,0.67,0.00
19369,1.0,0.70,0.50
19370,1.0,1.22,0.50
19372,1.5,0.67,0.00
2897,4.0,0.67,0.00
19296,1.0,0.67,0.00
2898,2.0,0.67,0.00
2899,3.0,0.67,0.00
2721,1.0,0.67,0.00
19426,1.0,1.69,1.00
19431,1.0,0.79,0.50
19454,1.5,1.20,0.60
19440,7.0,6.39,0.96
19452,1.5,1.18,0.33
19455,1.0,1.84,0.50
18932,3.0,6.60,1.00
19476,1.0,1.45,0.67
19495,1.0,0.67,0.00
19496,122.0,0.67,0.00
19501,1.0,0.99,0.50
19505,3.5,9.16,0.86
19198,0.5,1.10,0.50
19498,3.0,3.98,0.80
17850,10.0,4.34,0.62
17943,4.0,6.28,1.00
19515,5.5,3.96,1.00
19516,52.0,28.43,0.91
19523,2.0,1.97,0.60
19524,2.5,2.25,0.80
19525,7.5,7.85,0.90
19526,1.0,0.67,0.00
19157,2.0,0.67,0.00
19528,1.5,2.31,0.75
19531,11.5,19.99,0.93
18961,20.0,21.39,0.92
19534,1.5,1.37,0.67
19538,1.0,1.23,0.50
19547,1.0,0.99,0.50
19438,2.5,2.84,0.57
19503,1.0,1.90,0.67
2913,3.0,0.92,0.20
19529,1.5,1.53,0.83
19555,1.0,1.21,1.00
19564,3.5,4.07,1.00
16289,1.5,1.66,1.00
2915,2.0,1.96,0.62
19576,22.5,0.67,0.00
19575,2.5,3.23,0.73
19900,14.0,14.04,1.00
19577,1.5,2.27,0.67
2911,17.5,13.98,0.95
19556,2.5,2.77,1.00
19405,3.5,2.25,1.00
19583,3.0,2.11,1.00
19858,1.0,0.67,0.00
19600,3.0,6.12,0.92
19602,1.5,5.82,1.00
17201,7.0,4.78,0.78
19605,2.0,1.50,0.50
19310,3.0,3.18,0.88
19611,3.5,3.94,0.75
19619,2.5,3.75,1.00
19624,1.0,0.67,0.00
19635,6.0,4.81,0.43
19094,4.5,3.54,0.69
17929,58.5,0.67,0.00
19647,3.5,2.69,1.00
19649,2.0,8.90,0.81
19654,0.5,0.93,0.50
19656,1.5,0.67,0.00
19668,1.0,2.05,0.80
19676,2.0,3.60,1.00
2880,6.0,3.78,0.91
19679,3.5,4.79,0.87
19683,6.0,0.67,0.00
2762,4.0,0.67,0.00
19295,18.0,12.76,0.94
2928,2.0,2.70,0.83
19698,6.0,6.84,0.79
18725,25.0,29.89,0.92
19700,1.0,1.21,0.50
2924,2.0,2.21,0.67
19308,1.5,3.41,1.00
19772,4.0,8.76,0.84
19699,6.0,0.67,0.00
18587,44.0,1.96,0.06
19710,1.0,0.67,0.00
19687,1.5,1.91,0.50
2930,4.0,4.59,0.67
19720,2.0,10.29,0.80
16440,3.5,1.65,0.44
18040,2.0,5.33,0.79
19707,2.5,5.56,0.69
10410,3.5,6.67,0.84
19729,5.5,2.24,0.60
2939,4.0,3.43,0.87
19734,6.0,11.44,0.76
19737,3.0,3.62,1.00
19739,10.0,14.16,1.00
15146,8.0,14.37,0.94
19741,4.0,1.22,0.50
18376,5.0,0.67,0.00
19724,2.0,2.33,1.00
19745,4.0,12.21,0.82
19448,13.0,11.73,1.00
19759,3.0,1.37,0.33
19760,3.0,1.22,0.33
19702,43.5,24.87,0.95
2943,6.0,8.96,0.89
19151,2.5,1.23,0.50
19770,4.5,5.14,0.75
2947,2.5,1.17,0.67
16102,2.5,4.52,0.78
2835,10.0,12.52,1.00
19787,4.0,2.51,0.69
18483,17.5,21.48,1.00
20356,1.5,1.08,0.33
19793,1.0,0.87,1.00
19800,1.5,1.08,0.25
19801,2.5,1.92,0.75
15638,1.0,1.57,1.00
19808,8.0,10.06,1.00
14699,1.0,1.03,0.67
19810,1.25,1.55,1.00
19813,2.0,0.67,0.00
2781,2.0,0.67,0.00
19648,61.0,3.65,0.38
19346,2.0,0.67,0.00
19562,3.5,4.15,0.83
19380,5.0,0.79,1.00
19788,1.0,2.30,0.80
2431,2.0,0.67,0.00
2950,2.0,0.67,0.00
19839,3.5,3.99,1.00
2958,3.0,1.01,0.50
19750,3.0,9.41,0.78
19852,3.0,1.64,0.67
19658,4.0,0.67,0.00
20391,4.0,5.14,0.92
19889,1.0,2.86,1.00
19273,7.5,3.85,0.83
2966,3.5,5.37,0.88
19909,2.0,6.09,0.86
19866,3.0,3.42,0.91
19914,10.0,0.67,0.00
19919,2.0,0.67,0.00
19920,1.0,0.67,0.00
19930,2.0,0.67,0.00
19933,3.0,1.89,0.67
19871,2.0,0.91,0.40
19940,1.0,0.67,0.00
19768,4.0,1.25,0.50
19946,1.5,1.45,0.50
19947,1.5,0.95,0.50
19956,1.5,0.87,0.50
19953,2.0,0.67,0.00
19928,3.5,5.83,0.83
19966,1.0,0.67,0.00
19968,4.5,0.67,0.00
19508,3.0,0.67,0.00
18881,4.0,5.90,0.94
19970,3.0,1.10,0.50
19972,1.0,1.50,0.67
19974,1.0,0.67,0.00
19986,1.5,2.68,0.75
19990,5.5,3.53,0.71
19994,1.0,0.67,0.00
20003,4.0,2.74,1.00
18962,5.5,4.93,0.88
20012,1.0,1.88,0.67
20013,1.5,0.67,0.00
19980,3.0,3.90,1.00
20008,3.0,3.48,0.89
18703,4.0,0.67,0.00
20019,2.0,0.92,0.60
20006,1.0,1.16,1.00
20038,1.0,1.37,0.67
17369,7.0,8.86,0.88
2976,5.0,0.97,1.00
20045,2.0,3.59,0.88
20053,1.5,1.21,0.33
20049,1.5,0.67,0.00
20055,2.0,1.17,1.00
2977,4.0,2.56,0.86
20061,2.0,2.78,0.80
20044,2.5,0.67,0.00
20070,1.5,1.93,0.56
20080,3.0,0.99,1.00
20077,1.0,1.39,0.75
2981,18.0,0.67,0.00
20101,2.5,0.67,0.00
20111,1.5,1.92,0.50
20118,6.0,4.88,1.00
20122,2.0,0.95,0.25
20132,4.0,1.68,1.00
19987,6.5,7.70,0.92
19984,2.5,0.67,0.00
20150,2.0,0.67,0.00
19991,1.0,0.67,0.00
20086,1.0,0.67,0.00
20167,6.0,1.99,1.00
20165,8.0,5.81,0.81
20171,4.5,0.67,0.00
20184,5.0,0.67,0.00
20186,3.0,1.64,1.00
20188,5.0,0.67,0.00
20190,3.0,0.99,0.33
20199,1.5,0.67,0.00
2900,1.0,2.92,0.71
20215,2.5,2.39,0.67
2720,0.5,0.95,0.50
20223,1.5,0.95,0.33
20227,1.5,1.43,0.50
20230,0.5,1.00,0.50
20082,2.0,0.67,0.00
20259,1.0,5.29,1.00
20228,3.0,7.09,0.91
20256,2.5,2.85,0.80
20267,1.0,1.02,1.00
20269,1.0,1.01,1.00
2858,3.0,2.17,0.86
20285,4.5,3.65,1.00
20254,3.5,4.94,0.91
20084,1.0,1.21,0.50
20200,1.0,0.79,0.50
20251,1.5,1.23,0.40
2986,3.0,2.25,0.71
20203,2.0,2.48,0.78
2999,1.0,0.67,0.00
20317,1.5,1.23,0.50
20219,5.5,6.46,0.88
20326,1.0,0.96,1.00
20193,3.0,1.03,1.00
20335,2.0,0.67,0.00
3000,6.5,14.96,0.89
20333,3.0,2.78,0.60
20344,6.0,2.57,0.62
20302,0.5,1.00,0.50
20348,4.0,4.71,1.00
21490,2.5,0.67,0.00
2995,10.0,19.29,0.93
20365,3.0,0.67,0.00
20364,0.5,6.37,1.00
20368,5.0,6.96,0.83
18826,1.0,0.67,0.00
18968,1.5,0.67,0.00
21491,3.0,0.67,0.00
19489,1.5,0.67,0.00
20369,1.5,0.67,0.00
20374,1.0,1.14,0.50
19757,1.0,0.67,0.00
2993,1.0,0.70,0.50
2576,3.0,0.67,0.00
3011,6.0,5.84,0.90
20382,1.0,0.89,0.50
3009,3.0,1.63,0.67
20390,4.5,7.42,0.82
20392,3.0,2.05,0.80
20420,2.0,0.73,0.50
19567,3.0,2.14,0.71
20433,2.0,0.67,0.00
20153,2.0,0.67,0.00
20438,1.5,0.67,0.00
20430,1.5,1.46,0.57
20423,1.5,2.00,0.50
20451,9.5,2.14,0.50
20443,1.5,1.01,0.25
20459,2.0,0.89,0.20
20467,3.0,2.15,1.00
20468,3.0,4.83,0.91
20478,4.0,0.67,0.00
20484,2.0,0.67,0.00
20488,1.5,2.69,0.75
20413,6.0,6.90,0.83
20440,3.0,0.67,0.00
20457,1.5,1.01,0.33
20491,2.0,2.16,1.00
20308,2.0,1.42,0.40
20503,7.5,3.61,0.57
20509,1.5,1.30,0.25
20236,1.0,0.67,0.00
20516,1.0,0.67,0.00
20528,2.0,5.00,0.70
20534,2.0,0.67,0.00
2045,4.0,2.81,0.80
20536,4.0,6.30,0.91
20025,4.0,4.09,0.75
20324,7.0,4.46,0.77
3022,3.5,2.02,0.80
20477,2.0,2.52,0.62
20558,3.0,0.67,0.00
20314,2.0,1.48,0.33
20570,4.0,3.17,0.70
20576,4.0,5.07,0.93
18223,6.5,6.51,1.00
20585,3.5,0.67,0.00
20588,1.3,0.99,0.25
20135,4.0,1.61,0.67
20596,4.0,3.65,0.62
18865,7.0,3.59,0.82
20606,3.0,4.04,0.67
20301,4.0,1.80,0.60
20635,7.5,9.93,0.91
20623,2.5,0.96,0.20
20650,0.5,0.67,0.00
20657,1.0,1.58,0.75
21505,1.0,1.03,0.50
20521,5.0,8.59,1.00
20614,1.5,1.57,0.67
20560,1.0,0.67,0.00
18948,10.0,0.67,0.00
2863,10.5,6.51,0.62
16005,11.5,0.67,0.00
20664,1.0,1.20,0.50
20668,2.0,0.67,0.00
3014,6.0,1.13,0.20
20670,3.0,2.81,0.62
20673,2.0,0.67,0.00
20677,4.0,2.38,0.60
20680,1.5,0.67,0.00
20696,4.0,3.01,1.00
20714,1.5,1.34,0.40
20424,3.0,1.78,1.00
20723,1.5,0.67,0.00
20323,12.0,7.53,0.57
20631,2.5,2.33,0.86
20689,1.5,0.67,0.00
20181,1.5,1.29,1.00
20747,1.0,0.62,0.50
20733,1.5,0.67,0.00
3100,0.5,0.70,1.00
20769,2.0,0.92,1.00
20809,1.0,1.20,0.33
20770,1.0,0.67,0.00
20749,3.5,2.44,0.67
20404,9.0,9.88,0.85
20784,1.5,0.67,0.00
20786,0.5,1.28,1.00
20785,3.5,2.68,0.67
18409,2.0,3.14,0.89
20794,2.0,2.57,0.80
20796,3.0,0.67,0.00
20791,1.0,0.67,0.00
3110,8.0,1.19,0.67
20751,1.5,1.17,0.50
20817,0.5,1.83,1.00
20805,1.0,0.67,0.00
20825,1.0,0.67,0.00
20533,1.0,1.64,0.67
20835,4.0,8.69,0.75
20846,1.5,1.94,0.67
20843,1.5,2.82,0.78
20847,1.5,5.00,0.71
20862,1.5,0.67,0.00
20860,2.0,1.56,0.50
20175,2.0,2.32,0.67
20885,2.5,2.03,0.33
20812,1.0,0.67,0.00
18863,3.5,3.73,0.78
20737,1.5,0.90,0.50
20930,2.5,1.03,0.50
20937,4.0,0.67,0.00
20893,2.0,1.75,1.00
20906,2.0,0.92,0.50
20553,27.5,0.67,0.00
20942,3.0,3.23,0.67
20949,3.5,5.24,0.87
20971,3.5,5.91,1.00
20936,97.5,77.41,0.88
20973,3.0,0.67,0.00
20976,0.5,2.48,1.00
20980,3.5,0.67,0.00
20982,2.0,0.67,0.00
20948,17.5,12.27,0.84
20994,2.0,1.17,0.50
20955,6.0,8.97,0.86
20107,2.0,3.36,0.83
18880,18.0,13.64,0.96
21002,2.5,2.30,0.80
21003,12.0,13.63,0.92
21007,2.5,1.44,1.00
20565,15.0,8.77,0.87
20947,1.5,1.00,0.50
21013,2.5,1.34,0.33
20969,2.5,2.43,0.75
21027,1.0,0.67,0.00
20961,3.5,3.00,0.67
20651,3.0,3.23,0.40
21051,3.0,0.64,0.33
20989,4.5,2.76,0.38
21060,2.0,1.94,0.62
20950,1.0,4.04,0.58
21065,4.5,0.67,0.00
21022,1.0,0.67,0.00
21023,0.5,0.67,0.00
21082,1.0,1.09,0.33
2761,3.0,2.15,0.75
21090,6.5,0.73,0.33
18450,57.0,7.44,0.12
21095,2.5,1.13,0.50
20629,2.5,3.89,0.78
21098,1.5,0.87,0.50
19421,1.0,0.67,0.00
19543,1.5,0.67,0.00
18918,11.0,9.60,1.00
21030,9.0,6.13,0.84
21117,1.0,4.07,0.82
21121,1.5,1.22,0.50
21133,1.5,1.46,0.67
21129,1.5,6.08,0.86
21152,4.5,4.33,0.78
21155,1.0,0.67,0.00
21158,2.5,2.99,0.83
21162,5.0,9.73,1.00
21161,2.5,2.99,1.00
3149,5.0,2.15,0.75
20996,1.0,0.67,0.00
21170,25.5,6.73,1.00
18872,10.0,1.26,0.33
21189,3.0,0.67,0.00
21194,2.0,0.67,0.00
21198,4.5,2.30,0.67
21132,2.0,1.07,0.25
21203,2.5,1.69,0.67
21021,2.5,3.26,0.90
20954,6.0,1.68,0.67
21215,1.5,2.00,0.75
21232,1.0,0.67,0.00
21242,1.5,0.67,0.00
21240,1.0,1.34,0.33
21244,3.0,1.01,0.50
20091,1.5,0.67,0.00
20145,2.5,0.95,0.50
20152,3.5,0.67,0.00
4531,6.5,0.67,0.00
20401,12.0,0.67,0.00
19639,2.0,1.83,0.67
3152,2.0,2.42,0.67
21212,2.0,2.50,0.62
21254,7.5,8.65,0.85
21252,4.5,9.99,0.80
21258,1.0,1.75,1.00
21259,4.0,7.13,1.00
21262,1.0,1.34,1.00
21235,2.5,3.25,0.67
21277,3.0,1.60,0.67
21280,2.0,2.91,0.67
21281,2.5,3.58,1.00
21276,1.5,0.67,0.00
21282,1.0,1.50,0.50
21297,5.0,0.67,0.00
21270,3.0,4.00,1.00
21309,4.0,2.84,0.33
21312,3.5,3.01,0.67
21315,1.0,1.38,0.33
21020,3.5,0.67,0.00
21324,6.5,0.67,0.00
21323,2.5,2.52,0.83
21325,2.5,1.86,0.67
21327,2.0,0.67,0.00
21343,1.5,0.67,0.00
21348,2.0,2.81,0.86
